experiment_type,Damian_annotation,DOB,Transplant_Date,V3,Transplant_site,Age_at transplant,Strain,Tumor_ID,Patient_ID,SA_ID,Passage,Source_type,Treatment_naive/pre,Date_of Dx,Age_at Dx,Metastasis...15,Mets_at Dx,Date_of mets Dx,Mets_site,SQL_Barcode,Cage,Comments_for surgery,Wound_dehiscence,V23,V24,DLP_ID,10X_ID,Intrathoracic_Mass,Histology,Cell_suspension vol (ul),Last_tumor palpation,V31,Next_tumor palpation,V33,Primary_tumor removal,12_wks from PTR,16_wks from PTR,Euthanize,PTR-Mets,Time_to mets detection,PET/CT,Second_surgery,8wks_after PTR,Metastasis...43,metastatic_site,DATE1,TumourVol1,DATE2,TumourVol2,DATE3,TumourVol3,DATE4,TumourVol4,DATE5,TumourVol5,DATE6,TumourVol6,DATE7,TumourVol7,DATE8,TumourVol8,DATE9,TumourVol9,DATE10,TumourVol10,DATE11,TumourVol11,DATE12,TumourVol12,DATE13,TumourVol13,DATE14,TumourVol14,DATE15,TumourVol15,DATE16,TumourVol16,DATE17,TumourVol17,DATE18,TumourVol18,DATE19,TumourVol19,DATE20,TumourVol20,DATE21,TumourVol21,DATE22,TumourVol22,DATE23,TumourVol23,DATE24,TumourVol24,DATE25,TumourVol25,DATE26,TumourVol26,DATE27,TumourVol27,DATE28,TumourVol28,DATE29,TumourVol29,DATE30,TumourVol30,DATE31,TumourVol31,DATE32,TumourVol32,DATE33,TumourVol33,DATE34,TumourVol34,DATE35,TumourVol35,DATE36,TumourVol36,DATE37,TumourVol37,DATE38,TumourVol38,DATE39,TumourVol39
main_experiment,non_met,26/10/2018,1/20/2019,L,MFP,13wks,NRG,X0847-2162,VBA0847,SA919,4,,,,,,,,,3271,HL190120,,,"PTR on Apr2/19, easily removed, minor bleeding","Sick report on Aug24/19, self-isolated with a head tilt, pale, weak, not moving around, score 4.
Euth on Aug 24/19, no gross metastasis, could not find any reason for sickness. Left lower lumbar structure was collected for histology.
Lung:FFPE, Lumbar:FFPE","Primary (SA919X4XB09535, Box18, E2)",,,,,,,,,4/2/19,6/25/2019,7/23/2019,8/24/19,20 weeks,31 weeks,,,,,,3/11/19,167.6,3/14/19,156,3/18/19,205.5,3/21/19,212.9,3/25/19,325.9,3/28/19,423.10,4/1/19,583.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,met,26/10/2018,1/20/2019,B,MFP,13wks,NRG,X0847-2163,VBA0847,SA919,4,,,,,,,,,3272,HL190120,,,"PTR on Mar19/19, easily removed, minor bleeding","Euth on Jul17/19, hind leg paralysis. Small mass at right abdomen between kidney and liver (AbdM), Left paraspinal mass near left kidney without direct invasion to spine (SpinM). No definite cause found for paralysis.
Lung:FFPEx1, AbdM:FFPEx1, SpinM:FFPEx1, FFx1, VFx2","Primary (SA919X4XB09510, Box18, B4)",,,abdominal mass and spinal mass but no lung mets,,,,,,3/19/19,6/11/2019,7/9/2019,7/17/19,17 weeks,25 weeks,,,,,,3/4/19,141.2,3/7/19,191.1,3/11/19,262.9,14/03/2019,346.2,18/03/2019,561.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,met,26/10/2018,1/20/2019,N,MFP,13wks,NRG,X0847-2164,VBA0847,SA919,4,,,,,,,,,3273,HL190120,,,"PTR on Apr7/19, easily removed,minor bleeding","Sick report Aug18/19, pale, ruffled and quite weak in the hind end. Large left axillary mass
Euth on Aug19/19, huge mass on left axillary area (14x10x10) but it does not seem to be in axillary area, more likely in subcue space outside of chest wall, another smaller paraspinal mass at left retroperitoneal space, right behind left kidney.
Lung:FFPE, Axim:FFPEx1, FFx2, VFx4, Lumbar:FFPEx1, FFx1, VFx3","Primary (SA919X4XB09563, Box18, H3): submitted on Sep18/19
Axillary (SA919X4XB40503, Box24, B9)
Lumbar (SA919X4XB40509, Box24, C6)",,,,,,,,,4/7/19,6/30/2019,7/28/2019,8/19/19,19 weeks,30 weeks,,,,,,3/21/19,89.5,3/25/19,181.2,3/28/19,181.2,4/1/19,265.1,4/4/19,334.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,non_met,13/02/2019,5/10/2019,R,MFP,12wks,NRG,X0028-121D1323415,CBX028,SA609,11,"TPx2, tiny pellet",,,,,,,,3436,HL190510,,,"PTR on Jul 8/19, large fragile mass, easily removed, minor bleeding. FFPEx1, FFx2, TPx2, VFx4","Euth on Feb5/20, no mets. Lung:FFPEx1",,,,negative for lung mets,,,,,,7/8/19,9/30/2019,10/28/2019,2/5/20,,,,,,,,6/27/19,110.2,7/1/19,202.2,7/4/19,202.2,7/8/19,811.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,non_met,13/02/2019,5/10/2019,L,MFP,12wks,NRG,X0028-121D1323416,CBX028,SA609,11,"VFx1, small pellet",,,,,,,,3437,HL190510,,,"PTR on Jun25/19, large fragile mass, easily removed, minor bleeding.FFPEx1, FFx2, TPx2, VFx4","Euth on Sep12/19, large tumor recur, no other gross mets.
Lung:FFPEx1, TuRec: FFPEx1, OCTx1, FFx2, VFx4",,,,negative for lung mets,,,,,,6/25/19,9/17/2019,10/15/2019,9/12/19,,,,,,,,6/17/19,358.2,6/20/19,708.5,6/24/19,1246.1,,,8/19/19,178.0,8/22/19,198.40,8/26/19,222.8,2019-8-29,247.70,2019-9-2,339.5,9/5/2019,346.1,9/9/2019,456.6,9/12/2019,916.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,non_met,13/02/2019,5/14/2019,B,MFP,13wks,NRG,X0028-121D1323417,CBX028,SA609,11,VFx1 into two mice,,,,,,,,3438,HL190510,,,"PTR on Jun17/19 (18x14x14), large fragile mass, easily removed, minor bleeding. OCTx1, FFx2, TPx2, VFx4","Euth on Feb5/20, no mets. Lung:FFPEx1",,,,negative for lung mets,,,,,,6/17/19,9/9/2019,10/7/2019,2/5/20,,,,,,,,6/13/19,898.4,6/17/19,1180.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,non_met,13/02/2019,5/14/2019,N,MFP,13wks,NRG,X0028-121D1323418,CBX028,SA609,11,VFx1 into two mice,,,,,,,,3439,HL190510,,,"PTR on Jun17/19 (24x10x10), large fragile mass, easily removed, minor bleeding. OCTx1, FFx2, TPx2, VFx4","Euth on Feb5/20, no mets. Lung:FFPEx1",,,,negative for lung mets,,,,,,6/17/19,9/9/2019,10/7/2019,2/5/20,,,,,,,,6/13/19,637.1,6/17/19,1086.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,met,23/02/2019,5/14/2019,R,MFP,12wks,NRG,X0028-1631,CBX028,SA609,4,TPx2 into four mice,,,,,,,,3440,HL190514,,,"PTR on Jul 30/19, fragile mass, easily removed, minor bleeding. FFPEx1, OCTx1, FFx2, TPx2, VFx4","Euth on Sep 3/19 d/t tumor recur (20x12x12), axillary mass
Lung: FFPEx1, TuRec: FFPEx1, OCTx1, FFx2, VFx4, AxiM: FFPEx1, FFx2, VFx4",,,,"positive for tumor recur, axillary, lung mets",,,,,,7/30/19,10/22/2019,11/19/2019,9/3/19,,,,,,,,7/15/19,87.9,7/17/19,183.9,7/22/19,227.8,7/25/19,360.1,7/29/19,574.3,,,8/29/19,829.7,2019-9-2,1042.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,met,23/02/2019,5/14/2019,L,MFP,12wks,NRG,X0028-1632,CBX028,SA609,4,TPx2 into four mice,,,,,,,,3441,HL190514,,,"PTR on Jul 22/19, large fragile mass, easily removed, minor bleeding. FFPEx1, OCTx1, FFx2, VFx4","Euth on Feb24/20, no gross mets
Lung:FFPEx1",,,,1 tumor deposit in lung,,,,,,7/22/19,10/14/2019,11/11/2019,2/24/20,,,,,,,,7/8/19,145.1,7/11/19,226.4,7/15/19,558.9,7/17/19,690.1,7/22/19,857.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,non_met,23/02/2019,5/14/2019,B,MFP,12wks,NRG,X0028-1633,CBX028,SA609,4,TPx2 into four mice,,,,,,,,3442,HL190514,,,"PTR on Jul 16/19, large fragile mass, easily removed, minor bleeding. (wound resuture on Jul22/19) FFPEx1, OCTx1, FFx2, TPx2, VFx4","Euth on Feb24/20, no gross mets
Lung:FFPEx1",,,,negative for lung mets,,,,,,7/16/19,10/8/2019,11/5/2019,2/24/20,,,,,,,,7/8/19,376.5,7/11/19,699.7,7/15/19,1009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,met,23/02/2019,5/14/2019,N,MFP,12wks,NRG,X0028-1634,CBX028,SA609,4,TPx2 into four mice,,,,,,,,3443,HL190514,,,"PTR on Jul 8/19, large fragile mass, easily removed, minor bleeding. FFPEx1, OCTx1, FFx2, TPx2, VFx4","Euth on Feb24/20, subQ mass at left flank near rib cage, no other gross mets
Lung:FFPEx1, SubQ:FFx1, VFx3",,,,"negative for lung mets, tumor deposit in fat tissue",,,,,,7/8/19,9/30/2019,10/28/2019,2/24/20,,,,,,,,7/4/19,774.0,7/8/19,998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,met,01/03/2019,6/4/2019,R,MFP,13wks,NRG,X0011-236191,CBX011,SA535,6,,,,,,,,,3605,HL190604(1),,,"PTR on Sep3/19, hard mass (20x12x12), easily removed, small separate mass attached to both skin and main mass (removed with skin), minor bledding
FFPEx1, OCTx1, FFx2, TPx2, VFx4","Euth on Dec2/19, Tumor recur (4 small masses), Two axillary mets, intrathoracic mass.
Lung:VFx2(gentle macs only), TuRec: OCTx1, FFx2, VFx4 (gentle macs only), AxiM:OCTx1, FFx2, VFx4 (gentle macs only), Thoracic mass(ThorM): FFPEx1",,,,,,,,,,9/3/19,11/26/2019,12/24/2019,12/2/19,,,,,,,,7/17/19,148.6,7/22/19,168.1,7/25/19,193.1,7/29/19,307.1,8/1/19,373.1,8/6/19,373.10,8/8/19,393.6,2019-8-12,393.60,2019-8-15,618.7,8/19/2019,457.7,8/22/2019,714.4,8/26/2019,944.6,8/29/2019,830.9,9/2/2019,1167.3,,,2019-10-24,33.2,10/28/2019,99.5,10/31/2019,52.7,11/4/2019,53.7,11/7/2019,57.9/40.3,11/11/2019,93/41.1,11/14/2019,97.8/47.2,11/19/2019,108.5/53.8,11/21/2019,126.7/69.9,11/25/2019,145.9/84.4/123.6(axim),11/28/2019,180.7/92/178.3,12/2/2019,410.7/410.7,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,met,01/03/2019,6/4/2019,L,MFP,13wks,NRG,X0011-236192,CBX011,SA535,6,,,,,,,,,3606,HL190604(1),,,"PTR on Aug20/19, hard mass (14x10x8), easily removed, small separate mass attached to skin (removed with skin), minor bledding
FFPEx1, OCTx1, FFx2, TPx2, VFx4","Euth on Oct28/19, Tumor recur, small liver mass, Left axillary mets
Liver:FFPEx1, Lung: FFPEx1, VFx2(gentle macs only), TuRec: FFPEx1, OCTx1, FFx2, VFx4 (macs only), Axim: FFPEx1, OCTx1, FFx1, VFx2 (macs only)",,,,positive for lung mets,,,,,,8/20/19,11/12/2019,12/10/2019,10/28/19,,,9/20/19,,,,,7/17/19,91.1,7/22/19,132.1,7/25/19,167.9,7/29/19,353.2,8/1/19,389.7,8/6/19,389.70,8/8/19,481.9,2019-8-12,481.90,2019-8-15,589.5,8/19/2019,644.8,,,10/24/2019,656.5,10/28/2019,758.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,met,01/03/2019,6/4/2019,B,MFP,13wks,NRG,X0011-236193,CBX011,SA535,6,,,,,,,,,3607,HL190604(1),,,"PTR on Aug20/19, hard mass (14x8x6), easily removed, minor bledding
FFPEx1, OCTx1, FFx2, VFx4","Euth on Dec2/19, Tumor recur x1, small axillary mass, huge intra-abdominal mass
Lung:VFx2 (gentle macs only), TuRec: OCTx1, FFx2, VFx4, AbdM: OCTx1, FFx2, VFx4, Axim:FFPEx1","Samples submitted for DLP and 10X (dissociation exp)
Primary tumor: 56815-BB, 56816-BB - Rack 33, box12, F6, F7
Tumor recur: 58253-BB, 58254-BB
Abdominal metastasis: 58259-BB, 58260-BB",,,,,,,,,8/20/19,11/12/2019,12/10/2019,12/2/19,,,,,,,,8/1/19,161.9,8/6/19,269.6,8/8/19,326.8,8/12/19,440.3,8/15/19,488.0,8/19/19,657.50,,,,,,,,,,,10/24/2019,133.5,10/28/2019,173.4,10/31/2019,209.2,11/4/2019,296.2,2019-11-7,296.2,11/11/2019,318.2,11/14/2019,360.7,11/19/2019,385.7,11/21/2019,447.8,11/25/2019,447.8,11/28/2019,505.4,12/2/2019,696.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
main_experiment,non_met,01/03/2019,6/4/2019,N,MFP,13wks,NRG,X0011-236194,CBX011,SA535,6,,,,,,,,,3608,HL190604(1),,,"PTR on Aug19/19,  hard mass easily removed,  minor bledding
FFPEx1, OCTx1, FFx2, TPx2, VFx4","Euth on Nov22/19, only tumor recur, no other mets.
Lung: VFx2 (lung dissociation + mouse depletion, count before MD: 1) Live =  1.37 x 104, Dead = 1.49 x 106, Total 1.5 x 106, viability 0.9%, 2) Live = 2.75 x 104, Dead = 3.92 x 106, Total = 3.95 x 106, via 0.67%. After MD: Live = 1.37 x 104, Dead = 4.68 x 105, Total = 4.82 x 105, via 2.86%. (approx 10% left after depletion)
TuRec: OCTx1, FFx1 (after gentle macs), VFx2 (gentle MCS only), VFx2 (TD+MD, count before MD: 1) Live = 1.37 x 105, Dead = 3.92 x 106, Total = 4.05 x 106, via = 3.4%, 2) live = 3.72 x 105, Dead = 2.62 x 106, Total = 2.99 x 106, via 12.4%. After MD: 1) Live = 2.96 x 105, Dead = 1.37 x 105, Total = 4.34 x 105, via 68.3%, 2) live = 3.58 x 105, Dead = 3.37 x 105, Total = 6.95 x 105, via 51.5%. (approx 15% left after depletion)
Rack13.Box08 (BOX ID 2669)",,,,,,,,,,8/19/19,11/11/2019,12/9/2019,11/22/19,,,,,,,,7/17/19,121.7,7/22/19,180.9,7/25/19,272.0,7/29/19,272.0,8/1/19,338.5,8/6/19,347.20,8/8/19,473.7,2019-8-12,490.20,2019-8-15,676.3,8/19/2019,708.7,,,10/14/2019,232.8,10/17/2019,235.5,10/21/2019,273.3,10/24/2019,332.2,2019-10-28,408.6,10/31/2019,430.6,11/4/2019,492.9,11/7/2019,523.8,11/11/2019,546.3,11/14/2019,579.3,11/19/2019,599.3,11/21/2019,647.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,01/05/2021,6/26/2021,R,MFP,,NSG,X0847-2164-21122531,VBA0847,SA919,,X4+X7 (1:1) Clone A+B,,,,,,,,4327,HL210626(2),,,"PTR on Oct 4/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx2, VFx4","sick report Jan30/22, euth Jan31/22, no evidence of metastasis",,,,,,,,,,10/4/21,,,1/31/22,,,,,,,,9/14/21,268.2,9/17/21,374.5,9/20/21,430.6,9/23/21,666.8,9/27/21,666.8,9/30/21,769.70,10/4/21,942.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,01/05/2021,6/26/2021,L,MFP,,NSG,X0847-2164-21122532,VBA0847,SA919,,X4+X7 (1:1),,,,,,,,4328,HL210626(2),,,"PTR on Oct 5/21, minor bleeding, FFPEx1, OCTx1, FFx2, TPx2, VFx4","sick report Jan18/22, no evidence of metastasis",,,,,,,,,,10/5/21,,,1/18/22,,,,,,,,9/10/21,193.1,9/14/21,290,9/17/21,342.4,9/20/21,391.7,9/23/21,489.3,9/27/21,617.90,9/30/21,691.9,2021-10-4,844.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,01/05/2021,6/26/2021,B,MFP,,NSG,X0847-2164-21122533,VBA0847,SA919,,X4+X7 (1:1),,,,,,,,4329,HL210626(2),,,"PTR on Sep 28/21, minor bleeding, FFPEx1, OCTx1, FFx2, TPx2, VFx4","sick report on Jan26/21, euthanized, no evidence of metastasis",,,,,,,,,,9/28/21,,,1/26/22,,,,,,,,9/14/21,321.3,9/17/21,499.2,9/20/21,533.0,9/23/21,818.0,9/27/21,939.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,01/05/2021,6/26/2021,N,MFP,,NSG,X0847-2164-21122534,VBA0847,SA919,,X4+X7 (1:1),,,,,,,,4330,HL210626(2),,,"PTR on Sep7/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx2, VFx4","sick report on Dec15/21, euthanized, no evidence of metastasis",,,,,,,,,,9/7/21,,,12/15/21,,,,,,,,8/27/21,313.9,8/31/21,551.7,9/3/21,730.4,9/7/21,1096.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,6/26/2021,R,MFP,,NSG,X0847-2164-21122535,VBA0847,SA919,,X4+X7 (1:0.25),,,,,,,,4331,HL210626(3),,,"PTR on Sep 17/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx2, VFx4","sick report Jan10/22 (rt eye discharge), euth Jan11/22, no evidence of metastasis",need to compare replicates that developed and didn't develop mets.,,,,,,,,,9/17/21,,,1/11/22,,,,,,,,9/7/21,546.0,9/10/21,711,9/14/21,988.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,6/26/2021,L,MFP,,NSG,X0847-2164-21122536,VBA0847,SA919,,X4+X7 (1:0.25),,,,,,,,4332,HL210626(3),,,"PTR on Sep 17/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx2, VFx4","sick report on Jan7/22, euthanized Jan7/22, no evidence of metastasis.",,,,,,,,,,9/17/21,,,1/7/22,,,,,,,,8/31/21,370.7,9/3/21,409.3,9/7/21,382.6,9/10/21,769.7,9/14/21,1071.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,6/26/2021,B,MFP,,NSG,X0847-2164-21122537,VBA0847,SA919,,X4+X7 (1:0.25),,,,,,,,4333,HL210626(3),,,"PTR on Sep7/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx2, VFx4","sick report on Dec31/21, euthanized on Jan1/22, no palpable mass, lumbar mass attached to spine.
Lumbar (FFPEx1, FFx2, VFx4)",,,,,,,,,,9/7/21,,,1/1/22,,,,,,,,8/27/21,293.7,8/31/21,630.6,9/3/21,860.6,9/7/21,1322.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,6/26/2021,N,MFP,,NSG,X0847-2164-21122538,VBA0847,SA919,,X4+X7 (1:0.25),,,,,,,,4334,HL210626(3),,,"PTR on Sep 20/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx2, VFx4","sick report on Jan13/22, euthanized, left axillary mass
Axim (FFPEx1,  STPTx1, FFx2, VFx4)",,,,,,,,,,9/20/21,,,1/13/22,,,,,,,,8/31/21,271.3,9/3/21,299.5,9/7/21,530.4,9/10/21,568.2,9/14/21,859.6,9/17/21,997.63,9/20/21,1132.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,7/1/2021,R,MFP,,NSG,X0847-21643,VBA0847,SA919,,X4 (X0847-2164 Axim),,,,,,,,4338,HL210701(1),,,"PTR on Sep 17/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx2, VFx4","small post neck mass palpable on Dec13/21, sick report Jan1/22, euth on Jan 4/22, large posterior neck mass.
postneck (FFPEx1, OCTx1, FFx2, VFx4)",,,,,,,,,,9/17/21,,,1/4/22,,,,,,,,8/27/21,390.6,8/31/21,349.6,9/3/21,578.2,9/7/21,730.3,9/10/21,818.0,9/14/21,878.50,9/17/21,1103.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,7/1/2021,L,MFP,,NSG,X0847-21644,VBA0847,SA919,,X4 (X0847-2164 Axim),,,,,,,,4339,HL210701(1),,,"PTR on Sep 25/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx3, VFx4, 1 TP used for mixing with HL210701(1)B","euth on Mar7/22, no evidence of metastasis",,,,,,,,,,9/25/21,,,3/7/22,,,,,,,,8/31/21,183.5,9/3/21,324.1,9/7/21,336.1,9/10/21,537.6,9/14/21,677.8,9/17/21,824.90,9/20/21,688.0,2021-9-23,851.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,7/1/2021,B,MFP,,NSG,X0847-21122521,VBA0847,SA919,,X7 (X0847-2112252 spinal met),,,,,,,,4340,HL210701(1),,,"PTR on Sep 25/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx3, VFx4, 1 TP used for mixing with HL210701(1)L","small post neck mass palpable on Dec20/21, sick report Jan1/22, euth on Jan 4/22, small posterior and anterior neck mass.
postneck (FFPEx1, FFx2, VFx2), anterior neck (FFPEx1, FFx2, VFx2)",,,,,,,,,,9/25/21,,,1/4/22,,,,,,,,9/10/21,282.3,9/14/21,508.2,9/17/21,578.9,9/20/21,584.3,9/23/21,820.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,7/1/2021,N,MFP,,NSG,X0847-21122522,VBA0847,SA919,,X7 (X0847-2112252 spinal met),,,,,,,,4341,HL210701(1),,,"PTR on Oct 4/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx2, VFx4","sick report on Jan10/22 (wt loss), Euth on Jan11, post-neck mass, small lumbar mass.
Post-neck (FFPEx1, FFx2, VFx4), lumbar(VFx2)",,,,,,,,,,10/4/21,,,1/11/22,,,,,,,,9/14/21,322.9,9/17/21,378.9,9/20/21,370.5,9/23/21,534.4,9/27/21,749.6,9/30/21,973.40,10/4/21,1018.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,7/1/2021,R,MFP,,NSG,X0847-2164-21122521,VBA0847,SA919,,"X4 (X0847-2164 Axim) + X7 (X0847-2112252 spinal met)
Clone A+C",,,,,,,,4342,HL210701(2),,,"PTR on Sep 20/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx2, VFx4","small post neck mass palpable on Dec13/21, Euth on Dec21/21.
posterior neck mass, small anterior neck mass, right lumbar mass attached to spine, small left axillary mass
postneck (FFPEx1, FFx2, VFx4), anterior neck (VFx2), axillary (VFx2), lumbar (FFPEx1, FFx2, VFx4)",,,,,,,,,,9/20/21,,,12/21/21,,,,,,,,8/27/21,138.3,8/31/21,228.2,9/3/21,367.9,9/7/21,572.9,9/10/21,618.7,9/14/21,646.80,9/17/21,983.4,2021-9-20,825.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,7/1/2021,L,MFP,,NSG,X0847-2164-21122522,VBA0847,SA919,,X4 (X0847-2164 Axim) + X7 (X0847-2112252 spinal met),,,,,,,,4343,HL210701(2),,,"PTR on Oct 12/21, FFPEx1, OCTx1, TPx2, FFx2, VFx4.","sick report d/t wt loss, ruffled, reduced activity, Euth on Dec11/21 by staff (on weekend)
cervical neck mass, anterior neck mass, small nodules at left retroperitoneal area near lumbar spine identified at necropsy, no sample taken for processing",,,,,,,,,,10/12/21,,,12/11/21,,,,,,,,9/10/21,210.3,9/14/21,290,9/17/21,378.5,9/20/21,378.5,9/23/21,378.5,9/27/21,371.90,9/30/21,413.3,2021-10-4,750.10,2021-10-8,807.3,10/12/2021,1127.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,7/1/2021,B,MFP,,NSG,X0847-2164-21122523,VBA0847,SA919,,X4 (X0847-2164 Axim) + X7 (X0847-2112252 spinal met),,,,,,,,4344,HL210701(2),,,"PTR on Oct 12/21, FFPEx1, OCTx1, TPx2, FFx2, VFx4.","sick report, Euth on Dec21/21. Small spinal mass at lumbar level, too small to collect.",,,,,,,,,,10/12/21,,,12/21/21,,,,,,,,9/14/21,177.4,9/17/21,231.1,9/20/21,250.6,9/23/21,298.6,9/27/21,370.7,9/30/21,671.90,10/4/21,723.6,2021-10-8,939.40,2021-10-12,1180.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,02/05/2021,7/1/2021,N,MFP,,NSG,X0847-2164-21122524,VBA0847,SA919,,X4 (X0847-2164 Axim) + X7 (X0847-2112252 spinal met),,,,,,,,4345,HL210701(2),,,"PTR on Sep6/21, minor bleeding, FFPEx1, OCTx1, STPTx1, FFx2, TPx2, VFx4","sick report d/t ataxia lt hind legs, Euth on Dec 13/21
cervical neck mass (FFPEx1, VFx4), anterior neck mass (small, VFx2), abdominal mass (small, VFx2) near lumbar spine collected.",,,,,,,,,,9/6/21,,,12/13/21,,,,,,,,8/27/21,418.8,8/31/21,752.1,9/3/21,921.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mixing_experiment_SA919,,17/05/2021,8/13/2021,R,MFP,,NSG,X0847-21122511,VBA0847,SA919,8,X7(X0847-2112251 prim),,,,,,,,4403,HL210813(1),,,"PTR on Jan 17/22, minor bleeding, FFPEx1, STPTx1, FFx2, TPx2, VFx4","sick report Feb16/22 (large mass?), euth Feb19/22, no evidence of metastasis",,,,,,,,,,1/17/22,,,2/19/22,,,,,,,,1/4/22,315.5,1/10/22,315.5,1/13/22,524.4,1/17/22,649.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
